movieId,title,genres,imdbId,tmdbId
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,118926,20689.0
6337,Owning Mahowny (2003),Crime|Drama|Thriller,285861,15394.0
6338,Daddy Day Care (2003),Children|Comedy,317303,10708.0
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,301414,22016.0
6341,"Shape of Things, The (2003)",Drama,308878,22958.0
6342,"Trip, The (2002)",Comedy|Drama|Romance,250067,15850.0
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,237993,10989.0
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,88915,1816.0
6348,Breakin' 2: Electric Boogaloo (1984),Musical,86999,17464.0
6349,Breakin' (1984),Drama|Musical,86998,15259.0
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,92067,10515.0
6355,"Girls, Les (1957)",Musical,50631,43232.0
6356,Gunfight at the O.K. Corral (1957),Western,50468,22201.0
6357,High Society (1956),Comedy|Musical|Romance,49314,11424.0
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,45963,34857.0
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,234215,604.0
6367,Down with Love (2003),Comedy|Romance,309530,10720.0
6368,Cinemania (2002),Documentary,281724,51230.0
6369,Friends and Family (2001),Comedy,206762,23423.0
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,283900,1555.0
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,315327,310.0
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,304081,30055.0
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,266543,12.0
6378,"Italian Job, The (2003)",Action|Crime,317740,9654.0
6379,Wrong Turn (2003),Horror|Thriller,295700,9902.0
6380,Capturing the Friedmans (2003),Documentary,342172,2260.0
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,322259,584.0
6384,Love the Hard Way (2001),Crime|Drama|Romance,263671,39125.0
6385,Whale Rider (2002),Drama,298228,1088.0
6386,Nevada Smith (1966),Western,60748,5921.0
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,101020,47423.0
6390,Silk Stockings (1957),Musical,50972,43239.0
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,69895,29425.0
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,307197,51391.0
6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance,44000,43361.0
6405,Treasure Island (1950),Adventure|Children,43067,6646.0
6408,Animals are Beautiful People (1974),Comedy|Documentary,71143,147729.0
6410,Car Wash (1976),Comedy,74281,15462.0
6412,Destry Rides Again (1939),Comedy|Western,31225,43828.0
6413,"Electric Horseman, The (1979)",Comedy|Western,79100,11145.0
6414,Gay Purr-ee (1962),Animation|Children|Musical,57093,32328.0
6415,Intervista (1987),Comedy|Drama,93267,47715.0
6416,King Rat (1965),Drama|War,59358,29586.0
6419,Mr. & Mrs. Bridge (1990),Drama,100200,111815.0
6422,Shenandoah (1965),Drama|War|Western,59711,21027.0
6423,Straight Talk (1992),Comedy,105481,37264.0
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,102603,11890.0
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,120142,36807.0
6426,"Far Country, The (1954)",Western,48055,18721.0
6427,"Railway Children, The (1970)",Children|Drama,66279,37662.0
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,65134,11916.0
6429,Winchester '73 (1950),Western,43137,14551.0
6431,Battle Cry (1955),Drama|War,47860,51426.0
6432,"Courtship of Eddie's Father, The (1963)",Comedy,56956,42986.0
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,19760,26317.0
6436,This Boy's Life (1993),Drama,108330,8092.0
6440,Barton Fink (1991),Drama|Thriller,101410,290.0
6442,Belle époque (1992),Comedy|Romance,103791,2470.0
6446,"Comancheros, The (1961)",Action|Adventure|Drama|Romance,54757,30462.0
6447,Duel at Diablo (1966),War,60355,1403.0
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,59183,10243.0
6449,From the Terrace (1960),Drama,53841,42541.0
6450,"Heaven Knows, Mr. Allison (1957)",Drama|War,50490,37103.0
6452,"Long, Hot Summer, The (1958)",Drama,51878,40085.0
6454,Music Box (1989),Drama,100211,2263.0
6458,"Blue Max, The (1966)",Adventure|Drama|War,60177,19728.0
6460,"Trial, The (Procès, Le) (1962)",Drama,57427,3009.0
6461,"Unforgiven, The (1960)",Drama|Western,54428,6643.0
6464,Good Burger (1997),Children|Comedy,119215,14817.0
6465,Jubilee (1977),Drama,76240,41426.0
6466,Mississippi Masala (1991),Drama|Romance,102456,41791.0
6467,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama,39739,49842.0
6468,"Stranger Among Us, A (1992)",Crime|Drama|Romance,105483,41670.0
6470,Chisum (1970),Western,65547,38765.0
6473,Half Moon Street (1986),Drama|Thriller,91164,36372.0
6474,"Truce, The (a.k.a. La Tregua) (1996)",Drama,117959,30529.0
6476,Shattered (1991),Mystery|Thriller,102900,2071.0
6477,"Song of Bernadette, The (1943)",Drama,36377,43516.0
6480,Thoroughly Modern Millie (1967),Comedy|Musical,62362,32489.0
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,329028,10152.0
6484,Hollywood Homicide (2003),Action|Crime|Drama,329717,11375.0
6493,Alex and Emma (2003),Comedy|Drama|Romance,318283,17813.0
6498,Murphy's War (1971),War,67458,35068.0
6502,28 Days Later (2002),Action|Horror|Sci-Fi,289043,170.0
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,305357,9471.0
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,286635,9581.0
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,71141,216.0
6513,Made for Each Other (1939),Comedy|Drama|Romance,31602,18569.0
6514,Ring of Terror (1962),Horror,56415,113739.0
6515,You Only Live Once (1937),Crime|Film-Noir,29808,52758.0
6516,Anastasia (1956),Drama,48947,38171.0
6518,Flight of the Intruder (1991),Action|War,99587,18886.0
6521,"Main Event, The (1979)",Comedy,79510,42176.0
6522,Man's Favorite Sport? (1964),Comedy,58324,39231.0
6525,Nuts (1987),Drama,93660,40634.0
6527,Scaramouche (1952),Adventure|Romance,45125,33454.0
6528,Start the Revolution Without Me (1970),Comedy,66402,19753.0
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,74811,11482.0
6531,"Hour of the Pig, The (1993)",Crime|Drama|Mystery,107146,70912.0
6533,"What's Up, Doc? (1972)",Comedy,69495,6949.0
6534,Hulk (2003),Action|Adventure|Sci-Fi,286716,1927.0
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,333780,10327.0
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,165982,14411.0
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,181852,296.0
6538,Swimming Pool (2003),Drama|Mystery|Thriller,324133,302.0
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,325980,22.0
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,311429,8698.0
6547,Northfork (2003),Drama|Fantasy,322659,32235.0
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,172156,8961.0
6550,Johnny English (2003),Action|Comedy|Thriller,274166,9486.0
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,301199,3472.0
6559,Little Giants (1994),Children|Comedy,110364,20726.0
6561,"Mouse That Roared, The (1959)",Comedy|War,53084,12649.0
6562,Spencer's Mountain (1963),Comedy|Drama,57523,44916.0
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,325703,1996.0
6565,Seabiscuit (2003),Drama,329575,4464.0
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,338459,12279.0
6568,Camp (2003),Comedy|Musical,342167,33339.0
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,319769,54580.0
6579,"One, Two, Three (1961)",Comedy,55256,430.0
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,89901,10553.0
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,61177,21449.0
6585,White Lightning (1973),Action|Crime|Drama,70915,4984.0
6586,American Wedding (American Pie 3) (2003),Comedy,328828,8273.0
6587,Gigli (2003),Comedy|Crime|Romance,299930,8046.0
6591,"Magdalene Sisters, The (2002)",Drama,318411,8094.0
6592,"Secret Lives of Dentists, The (2002)",Drama,314630,26195.0
6593,Freaky Friday (2003),Children|Comedy|Fantasy,322330,10330.0
6595,S.W.A.T. (2003),Action|Thriller,257076,9257.0
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,306734,9499.0
6598,Step Into Liquid (2002),Documentary,308508,15292.0
6599,Accattone (1961),Drama,54599,12491.0
6600,...And God Spoke (1993),Comedy,107492,41660.0
6602,Brain Damage (1988),Comedy|Horror,94793,27814.0
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,39335,41206.0
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,58715,24192.0
6611,Umberto D. (1952),Drama,45274,833.0
6612,Brother's Keeper (1992),Documentary,103888,26755.0
6613,"Day of the Dolphin, The (1973)",Drama,69946,42470.0
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,329101,6466.0
6617,Open Range (2003),Western,316356,2055.0
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,286112,11770.0
6620,American Splendor (2003),Comedy|Drama,305206,2771.0
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,313911,10923.0
6628,Hot Dog... The Movie (1984),Comedy,87425,21989.0
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,45888,18573.0
6630,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama,51776,37451.0
6636,"Sure Thing, The (1985)",Comedy|Romance,90103,8992.0
6638,Valley Girl (1983),Comedy|Romance,86525,19053.0
6639,Wait Until Dark (1967),Drama|Thriller,62467,11206.0
6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama,216625,30970.0
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,46438,18148.0
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,91830,54898.0
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,66434,636.0
6646,Valley of the Dolls (1967),Drama,62430,3055.0
6650,Kind Hearts and Coronets (1949),Comedy|Drama,41546,11898.0
6658,10 (1979),Comedy|Romance,78721,9051.0
6659,Tremors (1990),Comedy|Horror|Sci-Fi,100814,9362.0
6662,"Pink Panther, The (1963)",Comedy|Crime,57413,936.0
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,75066,12268.0
6664,Commando (1985),Action|Adventure,88944,10999.0
6665,Dracula (1979),Horror|Romance,79073,33521.0
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,68361,4593.0
6669,Ikiru (1952),Drama,44741,3782.0
6671,"Angel at My Table, An (1990)",Drama,99040,2891.0
6676,Incident at Oglala (1992),Documentary,104504,26246.0
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,99731,20815.0
6679,Revolution OS (2001),Documentary,308808,19433.0
6683,Fire (1996),Drama,116308,513.0
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,67445,6619.0
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,288045,10610.0
6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery,284491,38874.0
6695,Jeepers Creepers 2 (2003),Horror|Thriller,301470,11351.0
6703,"Order, The (2003)",Horror|Mystery|Thriller,304711,9616.0
6706,Taking Sides (2001),Drama,260414,31094.0
6707,Cabin Fever (2002),Horror|Thriller,303816,11547.0
6708,Matchstick Men (2003),Comedy|Crime|Drama,325805,7270.0
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,285823,1428.0
6710,Dummy (2002),Comedy|Drama|Romance,246592,17906.0
6711,Lost in Translation (2003),Comedy|Drama|Romance,335266,153.0
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,291350,33320.0
6718,Gotcha! (1985),Comedy,89222,27590.0
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,103285,10617.0
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,105839,10618.0
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,108592,10619.0
6724,Paper Moon (1973),Comedy|Crime|Drama,70510,11293.0
6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical,78239,36759.0
6728,"Ugly American, The (1963)",Drama,56632,53650.0
6730,Convoy (1978),Action|Comedy|Drama,77369,9584.0
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,88993,8408.0
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,64418,14030.0
6735,"Rose, The (1979)",Drama,79826,16323.0
6739,At War with the Army (1950),Comedy|Musical|Romance,42209,23325.0
6743,Jungle Book (1942),Adventure|Fantasy,34928,23033.0
6744,Once Bitten (1985),Comedy|Horror,89730,19064.0
6748,"Brood, The (1979)",Horror,78908,28942.0
6751,Cold Creek Manor (2003),Drama|Thriller,331468,12767.0
6753,Secondhand Lions (2003),Children|Comedy|Drama,327137,13156.0
6754,Underworld (2003),Action|Fantasy|Horror,320691,277.0
6755,Bubba Ho-tep (2002),Comedy|Horror,281686,9707.0
6757,Demonlover (2002),Crime|Drama|Mystery|Thriller,284034,24488.0
6760,In This World (2002),Adventure|Drama,310154,36791.0
6762,Yossi & Jagger (2002),Drama|Romance,334754,17614.0
6763,Duplex (2003),Comedy|Crime,266489,7288.0
6764,"Rundown, The (2003)",Action|Adventure|Comedy,327850,10159.0
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,328589,10934.0
6768,Luther (2003),Drama,309820,5653.0
6769,Mambo Italiano (2003),Comedy,330602,321.0
6770,My Life Without Me (2003),Drama|Romance,314412,20.0
6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy,362511,18113.0
6772,To Be and to Have (Être et avoir) (2002),Documentary,318202,5168.0
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,286244,9662.0
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,86541,837.0
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,282674,19666.0
6777,Judgment at Nuremberg (1961),Drama,55031,821.0
6779,"Same Time, Next Year (1978)",Comedy|Drama|Romance,78199,37672.0
6780,"Brief History of Time, A (1991)",Documentary,103882,1358.0
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,97728,11475.0
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,31885,776.0
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,47472,16563.0
6786,Kiss of the Spider Woman (1985),Drama,89424,11703.0
6787,All the President's Men (1976),Drama|Thriller,74119,891.0
6788,Angie (1994),Comedy|Drama|Romance,109129,83714.0
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,267287,10881.0
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,92603,11832.0
6793,Beethoven (1992),Children|Comedy|Drama,103786,11806.0
6794,Beethoven's 2nd (1993),Children|Comedy,106375,10438.0
6796,Boyz N the Hood (1991),Crime|Drama,101507,650.0
6797,Bugsy (1991),Crime|Drama,101516,10337.0
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,74256,8446.0
6800,Cobra (1986),Action|Crime,90859,9874.0
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,87909,29161.0
6806,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller,251433,49291.0
6807,Monty Python's The Meaning of Life (1983),Comedy,85959,4543.0
6808,Where Eagles Dare (1968),Action|Adventure|War,65207,11046.0
6810,Sleeping with the Enemy (1991),Drama|Thriller,102945,7442.0
6811,PCU (1994),Comedy,110759,14425.0
6812,"Rookie, The (1990)",Action|Comedy|Thriller,100514,6723.0
6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance,59221,13343.0
6814,City Heat (1984),Action|Comedy,87062,16969.0
6816,Three O'Clock High (1987),Comedy,94138,13339.0
6818,Come and See (Idi i smotri) (1985),Drama|War,91251,25237.0
6820,Ginger Snaps (2000),Drama|Horror|Thriller,210070,9871.0
6822,"Ballad of Little Jo, The (1993)",Drama|Western,106350,71940.0
6826,"Shakiest Gun in the West, The (1968)",Comedy|Western,63591,20238.0
6827,It's Pat (1994),Comedy,110169,33783.0
6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama,88318,163549.0
6829,"Gun in Betty Lou's Handbag, The (1992)",Comedy|Mystery,104376,47898.0
6830,Sudden Fear (1952),Film-Noir|Horror|Thriller,45205,19171.0
6832,Regarding Henry (1991),Drama,102768,11364.0
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,82000,39916.0
6840,"Hospital, The (1971)",Comedy|Drama,67217,32082.0
6850,Leap of Faith (1992),Comedy|Drama,104695,12772.0
6851,"Gas, Food, Lodging (1992)",Drama|Romance,104321,47866.0
6852,In Cold Blood (1967),Crime|Drama,61809,18900.0
6856,Yankee Doodle Dandy (1942),Drama|Musical,35575,3087.0
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,107692,14282.0
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,56291,11502.0
6862,Out of Time (2003),Crime|Drama|Thriller,313443,2116.0
6863,School of Rock (2003),Comedy|Musical,332379,1584.0
6864,"Concert for George, The (2003)",Documentary|Musical,380275,28236.0
6867,"Station Agent, The (2003)",Comedy|Drama,340377,2056.0
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,335563,4997.0
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,340468,8439.0
6870,Mystic River (2003),Crime|Drama|Mystery,327056,322.0
6872,"House of the Dead, The (2003)",Action|Horror,317676,11059.0
6873,Intolerable Cruelty (2003),Comedy|Romance,138524,11775.0
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,266697,24.0
6875,Dopamine (2003),Comedy|Drama|Romance,342300,54973.0
6877,Girls Will Be Girls (2003),Comedy,339071,21059.0
6879,Runaway Jury (2003),Drama|Thriller,313542,11329.0
6880,"Texas Chainsaw Massacre, The (2003)",Horror,324216,9373.0
6881,Pieces of April (2003),Comedy|Drama,311648,1550.0
6883,Sylvia (2003),Drama|Romance,325055,28200.0
6884,Veronica Guerin (2003),Crime|Drama|Thriller,312549,10629.0
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,199626,10944.0
6887,Radio (2003),Drama,316465,13920.0
6888,Scary Movie 3 (2003),Comedy|Horror,306047,4256.0
6889,Brother Bear (2003),Adventure|Animation|Children,328880,10009.0
6890,Elephant (2003),Drama,363589,1807.0
6892,"Singing Detective, The (2003)",Comedy|Drama|Musical|Mystery,314676,30141.0
6893,"Italian Job, The (1969)",Action|Comedy|Crime,64505,10536.0
6896,Shoah (1985),Documentary|War,90015,42044.0
6898,Sweet Sixteen (2002),Drama,313670,1376.0
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,165832,20312.0
6906,That Was Then... This Is Now (1985),Drama,90151,64945.0
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,325655,10389.0
6918,"Unvanquished, The (Aparajito) (1957)",Drama,48956,897.0
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,65531,11657.0
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,308383,10922.0
6930,Girlhood (2003),Documentary,368745,51707.0
6932,Shattered Glass (2003),Crime|Drama,323944,13537.0
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,242653,605.0
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,363510,33222.0
6936,Elf (2003),Children|Comedy|Fantasy,319343,10719.0
6940,In My Skin (Dans ma Peau) (2002),Drama,337961,1836.0
6942,Love Actually (2003),Comedy|Drama|Romance,314331,508.0
6944,Father of the Bride (1991),Comedy,101862,11846.0
6945,My Architect: A Son's Journey (2003),Documentary,373175,50314.0
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,311113,8619.0
6950,"Missing, The (2003)",Adventure|Thriller|Western,338188,12146.0
6951,"Cat in the Hat, The (2003)",Children|Comedy,312528,10588.0
6952,Gothika (2003),Horror|Thriller,348836,4970.0
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,315733,470.0
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,338135,11042.0
6957,Bad Santa (2003),Comedy|Crime,307987,10147.0
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,338094,10756.0
6959,Timeline (2003),Action|Adventure|Sci-Fi,300556,9562.0
6961,Damage (Fatale) (1992),Drama,104237,11012.0
6963,Devil's Playground (2002),Documentary,293088,30068.0
6964,Dance with a Stranger (1985),Crime|Drama|Thriller,88987,40913.0
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,99365,9556.0
6970,Desk Set (1957),Comedy|Romance,50307,24203.0
6971,Europa (Zentropa) (1991),Drama|Thriller,101829,9065.0
6974,"Freshman, The (1990)",Comedy|Crime,99615,10168.0
6975,Funny Games (1997),Drama|Horror|Thriller,119167,10234.0
6977,New Jack City (1991),Action|Crime|Drama,102526,10952.0
6978,Slacker (1991),Comedy|Drama,102943,14022.0
6979,WarGames (1983),Drama|Sci-Fi|Thriller,86567,860.0
6981,"Ordet (Word, The) (1955)",Drama,48452,48035.0
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,43686,5000.0
6983,Jane Eyre (1944),Drama|Romance,36969,22744.0
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,19254,780.0
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,16641,31510.0
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,10323,234.0
6989,Gorky Park (1983),Crime|Drama|Thriller,85615,8289.0
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,79240,11583.0
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,87365,11002.0
6992,Guarding Tess (1994),Comedy|Drama,109951,6472.0
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,91167,5143.0
6995,Hercules in New York (1970),Action|Comedy|Fantasy,65832,5227.0
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,102034,8010.0
6997,Hoffa (1992),Crime|Drama,104427,10410.0
6999,Housesitter (1992),Comedy|Romance,104452,10407.0
7000,Hudson Hawk (1991),Action|Adventure|Comedy,102070,9292.0
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,77745,11850.0
7002,Mindwalk (1990),Drama,100151,48745.0
7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller,102181,2297.0
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,99938,951.0
7005,King Ralph (1991),Comedy,102216,10804.0
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,102266,9319.0
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,70849,1643.0
7009,Lorenzo's Oil (1992),Drama,104756,2007.0
7010,"Lover, The (Amant, L') (1992)",Drama|Romance,101316,10995.0
7011,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama,91495,8047.0
7012,Mr. Destiny (1990),Comedy|Fantasy,100201,2612.0
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,48424,3112.0
7016,Over the Top (1987),Action|Drama,93692,1825.0
7017,Passenger 57 (1992),Action|Thriller,105104,10538.0
7018,Presumed Innocent (1990),Crime|Drama|Thriller,100404,11092.0
7020,Proof (1991),Comedy|Drama|Romance,102721,14904.0
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,266308,3176.0
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,107156,9261.0
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,73650,5336.0
7025,"Midnight Clear, A (1992)",Drama|War,102443,23908.0
7026,Summer School (1987),Comedy,94072,14671.0
7027,Silverado (1985),Action|Western,90022,11509.0
7028,Quick Change (1990),Comedy|Crime,100449,10729.0
7029,Rabid (1977),Horror|Thriller,76590,29437.0
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance,150662,11634.0
7036,Teen Wolf (1985),Comedy|Fantasy,90142,11824.0
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,210358,20067.0
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,90180,9846.0
7042,Betty Blue (37°2 le matin) (1986),Drama|Romance,90563,11986.0
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,56663,1626.0
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,100935,483.0
7045,"Witches, The (1990)",Children|Fantasy,100944,10166.0
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,94332,6069.0
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,119807,11676.0
7050,Follow the Fleet (1936),Comedy|Musical|Romance,27630,28292.0
7051,"What's New, Pussycat (1965)",Comedy,59903,3681.0
7055,Swing Time (1936),Comedy|Musical|Romance,28333,20325.0
7056,"Public Enemy, The (1931)",Action|Crime|Drama,22286,17687.0
7058,Life with Father (1947),Comedy,39566,41465.0
7059,National Velvet (1944),Children|Drama,37120,17641.0
7060,Jesus Christ Superstar (1973),Drama|Musical,70239,12545.0
7061,Dark Victory (1939),Drama|Romance,31210,27972.0
7062,Birdman of Alcatraz (1962),Drama,55798,898.0
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,68182,2000.0
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,38348,648.0
7065,"Birth of a Nation, The (1915)",Drama|War,4972,618.0
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,59229,19120.0
7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance,54632,4024.0
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,67372,11316.0
7070,Red River (1948),Action|Adventure|Western,40724,3089.0
7071,"Woman Under the Influence, A (1974)",Drama,72417,29845.0
7072,Stagecoach (1939),Action|Drama|Romance|Western,31971,995.0
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,58586,1594.0
7074,"Navigator, The (1924)",Comedy,15163,32318.0
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,49096,11839.0
7076,Bullitt (1968),Action|Crime|Drama|Thriller,62765,916.0
7078,Jezebel (1938),Drama,30287,1976.0
