5278,Fraternity Vacation (1985),Comedy|Romance,89167,24585
5279,Impromptu (1991),Comedy|Romance,102103,17990
5282,High Crimes (2002),Thriller,257756,11560
5283,National Lampoon's Van Wilder (2002),Comedy,283111,11452
5285,Lucky Break (2001),Comedy|Crime,246134,35944
5288,"Atomic Cafe, The (1982)",Documentary|War,83590,26851
5289,Body and Soul (1947),Drama|Film-Noir,39204,17487
5291,Rashomon (Rash�mon) (1950),Crime|Drama|Mystery,42876,548
5292,Slap Shot (1977),Comedy,76723,11590
5293,Changing Lanes (2002),Drama|Thriller,264472,1537
5294,Frailty (2001),Crime|Drama|Thriller,264616,12149
5296,"Sweetest Thing, The (2002)",Comedy|Romance,253867,11812
5297,"Cat's Meow, The (2002)",Drama|Thriller,266391,35080
5298,Human Nature (2001),Comedy|Romance,219822,441
5299,My Big Fat Greek Wedding (2002),Comedy|Romance,259446,8346
5300,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western,50086,14168
5301,Bite the Bullet (1975),Action|Adventure|Western,72705,32617
5302,Breakout (1975),Action|Adventure,72737,31671
5303,Joe Versus the Volcano (1990),Comedy|Romance,99892,2565
5304,"Rome, Open City (a.k.a. Open City) (Roma, citt� aperta) (1945)",Drama|War,38890,307
5305,Return of the Killer Tomatoes! (1988),Comedy|Horror|Sci-Fi,95989,15482
5307,Taking Care of Business (1990),Comedy,103035,6393
5308,Three Men and a Baby (1987),Comedy,94137,12154
5309,Three Men and a Little Lady (1990),Comedy|Romance,98966,11630
5312,Murder by Numbers (2002),Crime|Thriller,264935,11892
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,277296,9334
5315,Chelsea Walls (2001),Drama,226935,35694
5316,Enigma (2001),Romance|Thriller,157583,10491
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller,247586,18079
5323,Jason X (2002),Horror|Sci-Fi|Thriller,211443,11470
5324,Life or Something Like It (2002),Comedy|Romance,282687,16643
5325,Dogtown and Z-Boyz (2001),Documentary,275309,1282
5329,"Salton Sea, The (2002)",Crime|Drama|Thriller,235737,11468
5333,Bob le Flambeur (1955),Crime|Drama,47892,26030
5334,Cadillac Man (1990),Comedy|Crime,99204,10164
5335,"Coca-Cola Kid, The (1985)",Comedy|Romance,88931,42048
5337,Delirious (1991),Comedy,101701,28117
5339,Husbands and Wives (1992),Comedy|Drama,104466,28384
5341,Lenny (1974),Drama,71746,27094
5342,Nomads (1986),Horror|Mystery|Thriller,91647,26725
5343,"Temp, The (1993)",Drama|Thriller,108311,17168
5344,Thief of Hearts (1984),Drama|Thriller,88256,48482
5346,Wild Orchid (1990),Drama|Romance,100934,5203
5348,Hollywood Ending (2002),Comedy|Drama,278823,9689
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,145487,557
5352,The Big Sleep (1978),Thriller,77234,1815
5353,Butterflies Are Free (1972),Comedy|Drama,68326,55106
5354,Cactus Flower (1969),Comedy,64117,28289
5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi,73043,39154
5357,Iron Will (1994),Adventure,110157,24767
5359,Rambling Rose (1991),Drama,102753,32221
5360,"Survivors, The (1983)",Comedy,86397,28466
5361,White Fang (1991),Adventure,103247,12227
5363,"New Guy, The (2002)",Comedy,241760,10985
5364,Unfaithful (2002),Drama|Thriller,250797,2251
5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance,239234,2894
5366,Whore (1991),Drama,103253,20712
5367,My Beautiful Laundrette (1985),Drama|Romance,91578,11240
5372,Calamity Jane (1953),Musical|Western,45591,14117
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War,50634,38360
5375,"Harvey Girls, The (1946)",Comedy|Musical|Western,38589,28907
5377,About a Boy (2002),Comedy|Drama|Romance,276751,245
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,121765,1894
5379,"Believer, The (2001)",Drama,247199,4012
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,278500,9026
5382,Every Which Way But Loose (1978),Comedy,77523,15417
5383,"Hound of the Baskervilles, The (1959)",Crime|Horror|Mystery,52905,11791
5384,I Want to Live! (1958),Crime|Drama,51758,28577
5385,"Last Waltz, The (1978)",Documentary,77838,13963
5387,Enough (2002),Drama|Thriller,278435,1957
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,278504,320
5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western,166813,9023
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,268690,17734
5395,"Gambler, The (1974)",Drama,71532,44800
5398,Requiem for a Heavyweight (1962),Drama,56406,53229
5400,"Sum of All Fears, The (2002)",Drama|Thriller,164184,4614
5401,Undercover Brother (2002),Comedy,279493,12277
5404,84 Charing Cross Road (1987),Drama|Romance,90570,15677
5410,Silent Running (1972),Drama|Sci-Fi,67756,811
5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),Horror,79788,7216
5414,Bad Company (2002),Action|Comedy|Crime,280486,3132
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,279778,9583
5416,Cherish (2002),Comedy|Drama|Thriller,298798,18408
5417,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy,285441,13245
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,258463,2501
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,267913,9637
5420,Windtalkers (2002),Action|Drama|War,245562,12100
5421,"Dangerous Lives of Altar Boys, The (2002)",Drama,238924,16857
5422,"Emperor's New Clothes, The (2001)",Comedy,282768,52258
5425,Dark Blue World (Tmavomodr� svet) (2001),Drama|War,244479,15813
5427,Caveman (1981),Comedy,82146,18905
5428,Cheech & Chong's The Corsican Brothers (1984),Comedy,87042,14774
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller,90021,17898
5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller,40823,21635
5438,Men at Work (1990),Action|Comedy,100135,10169
5440,She Wore a Yellow Ribbon (1949),Western,41866,13909
5443,Juwanna Mann (2002),Comedy,247444,35696
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,275847,11544
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,181689,180
5446,Rabbit-Proof Fence (2002),Adventure|Drama,252444,9555
5447,Sunshine State (2002),Drama,286179,57022
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,314166,17710
5449,Mr. Deeds (2002),Comedy|Romance,280590,2022
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,258273,50035
5452,Look Who's Talking Now (1993),Children|Comedy|Romance,107438,11982
5458,Like Mike (2002),Children|Comedy|Fantasy,308506,21972
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,120912,608
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,289408,59387
5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,305396,17043
5463,Reign of Fire (2002),Action|Adventure|Fantasy,253556,6278
5464,Road to Perdition (2002),Crime|Drama,257044,4147
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,269499,14651
5470,The Importance of Being Earnest (1952),Comedy|Romance,44744,20324
5471,Perfect (1985),Drama|Romance,89798,49370
5473,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama,72976,42254
5475,Z (1969),Drama|Mystery|Thriller,65234,2721
5477,Sex and Lucia (Luc�a y el sexo) (2001),Drama|Romance,254455,1364
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,271367,8869
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,267626,8665
5480,Stuart Little 2 (2002),Children|Comedy,243585,10996
5481,Austin Powers in Goldmember (2002),Comedy,295178,818
5483,"Kid Stays in the Picture, The (2002)",Documentary,303353,29047
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror,79641,6404
5490,The Big Bus (1976),Action|Comedy,74205,19133
5498,Red Beard (Akahige) (1965),Drama,58888,3780
5500,Top Secret! (1984),Comedy,88286,8764
5501,"Master of Disguise, The (2002)",Comedy|Mystery,295427,13908
5502,Signs (2002),Horror|Sci-Fi|Thriller,286106,2675
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance,265930,12308
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,287717,9488
5505,"Good Girl, The (2002)",Comedy|Drama,279113,9962
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller,309377,9573
5507,xXx (2002),Action|Crime|Thriller,295701,7451
5508,24 Hour Party People (2002),Comedy|Drama|Musical,274309,2750
5515,Songs From the Second Floor (S�nger fr�n andra v�ningen) (2000),Drama,120263,34070
5516,Read My Lips (Sur mes l�vres) (2001),Crime|Drama|Thriller,274117,6173
5517,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller,232083,10305
5518,Beau Pere (a.k.a. Stepfather) (Beau-p�re) (1981),Drama,82054,42337
5521,"Principal, The (1987)",Action|Crime|Drama,93780,10081
5522,Rollerball (1975),Action|Drama|Sci-Fi,73631,11484
5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,180052,11692
5524,Blue Crush (2002),Adventure|Drama|Romance,300532,9266
5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,246772,3640
5527,Possession (2002),Drama|Romance,256276,30072
5528,One Hour Photo (2002),Drama|Thriller,265459,9357
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,258153,9296
5531,Undisputed (2002),Drama,281322,15070
5534,Hush! (2001),Drama,290662,26895
5535,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tu� mon P�re) (2001),Drama,268219,60608
5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,88885,11243
5539,Care Bears Movie II: A New Generation (1986),Animation|Children,90799,19975
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,82186,10323
5541,Hot Shots! (1991),Action|Comedy|Romance|War,102059,9595
5544,Time After Time (1979),Sci-Fi|Thriller,80025,24750
5548,Down and Out in Beverly Hills (1986),Comedy,90966,9941
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,94025,10859
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,295254,9544
5558,Love and a Bullet (2002),Action|Crime,235553,57351
5560,� nous la libert� (Freedom for Us) (1931),Comedy|Musical,22599,31514
5561,True Colors (1991),Drama,103125,13571
5562,Snipes (2001),Drama|Thriller,275688,26056
5564,Swimfan (2002),Thriller,283026,20616
5568,Johnny Dangerously (1984),Comedy,87507,16806
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller,68833,15516
5570,Thesis (Tesis) (1996),Drama|Horror|Thriller,117883,9299
5572,Barbershop (2002),Comedy,303714,10611
5573,Stealing Harvard (2002),Comedy|Crime,265808,12770
5574,"Transporter, The (2002)",Action|Crime,293662,4108
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,269329,55903
5577,Igby Goes Down (2002),Comedy|Drama,280760,9685
5581,Betsy's Wedding (1990),Comedy,99128,18913
5582,Captain Ron (1992),Adventure|Comedy,103924,14361
5585,Ernest Scared Stupid (1991),Comedy,101821,32685
5588,"Hills Have Eyes, The (1977)",Horror,77681,12262
5597,Suburban Commando (1991),Comedy|Sci-Fi,103003,11504
5599,Tabu: A Story of the South Seas (1931),Drama|Romance,22458,977
5600,"Wanderers, The (1979)",Drama,80117,233
5601,"Yearling, The (1946)",Children|Drama,39111,19049
5602,"Ladykillers, The (1955)",Comedy|Crime,48281,5506
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,44829,32961
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,44876,32568
5605,Ratcatcher (1999),Drama,171685,29698
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,292542,19460
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,250258,575
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,308208,10550
5611,"Four Feathers, The (2002)",Adventure|War,240510,9093
5612,Trapped (2002),Action|Thriller,280380,9039
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,283832,1958
5615,Invincible (2001),Drama,245171,68569
5617,Secretary (2002),Comedy|Drama|Romance,274812,11013
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,245429,129
5619,"Trials of Henry Kissinger, The (2002)",Documentary,326306,54714
5620,Sweet Home Alabama (2002),Comedy|Romance,256415,11529
5621,"Tuxedo, The (2002)",Action|Comedy,290095,10771
5622,Charly (2002),Comedy|Drama|Romance,330136,38951
5625,Moonlight Mile (2002),Drama|Romance,179098,31005
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,281364,2110
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,298388,15173
5630,Red Dragon (2002),Crime|Mystery|Thriller,289765,9533
5632,Bloody Sunday (2002),Drama,280491,4107
5633,Heaven (2002),Drama,246677,10575
5636,Welcome to Collinwood (2002),Comedy|Crime,271259,9260
5637,Flirting (1991),Drama,101898,21828
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,58379,1682
5641,"Moderns, The (1988)",Drama,95649,41971
5642,"Onion Field, The (1979)",Drama,79668,33831
5643,Powaqqatsi (1988),Documentary,95895,24348
5644,"Pride of the Yankees, The (1942)",Drama,35211,19140
5646,Valmont (1989),Drama|Romance,98575,37606
5649,Horror of Dracula (Dracula) (1958),Horror,51554,11868
5650,Strange Brew (1983),Comedy,86373,12921
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,58230,19953
5655,"Fan, The (1981)",Drama|Thriller,82362,74899
5662,"Wrong Guy, The (1997)",Comedy|Romance|Thriller,120536,15313
5663,Below (2002),Horror,276816,12590
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,292644,1809
5667,Tuck Everlasting (2002),Drama|Fantasy,283084,13768
5668,White Oleander (2002),Drama,283139,10994
5669,Bowling for Columbine (2002),Documentary,310793,1430
5670,Comedian (2002),Comedy|Documentary,328962,19973
5672,Pokemon 4 Ever (a.k.a. Pok�mon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,313487,12600
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,272338,8051
5675,Swept Away (2002),Comedy|Romance,291502,12779
5677,Abandon (2002),Drama|Thriller,267248,15992
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,227984,1613
5679,"Ring, The (2002)",Horror|Mystery|Thriller,298130,565
5680,Auto Focus (2002),Crime|Drama,298744,14112
5682,"Grey Zone, The (2001)",Drama,252480,15192
5684,Naqoyqatsi (2002),Documentary,145937,21925
5685,Real Women Have Curves (2002),Comedy|Drama,296166,30309
5686,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War,318034,16646
5689,Billy Bathgate (1991),Crime|Drama,101453,12647
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,95327,12477
5691,Jason Goes to Hell: The Final Friday (1993),Action|Horror,107254,10285
5693,Saturday Night Fever (1977),Comedy|Drama|Romance,76666,11009
5694,Staying Alive (1983),Comedy|Drama|Musical,86361,10805
5696,Urban Cowboy (1980),Drama,81696,17496
5699,Tom Horn (1980),Western,80031,5917
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,81693,31278
5703,Wholly Moses (1980),Comedy,81751,33076
5705,Xanadu (1980),Fantasy|Musical|Romance,81777,15668
5707,Absence of Malice (1981),Drama|Romance,81974,19429
5710,Banana Joe (1981),Comedy,82045,11340
5712,Blow Out (1981),Mystery|Thriller,82085,11644
5715,"Burning, The (1981)",Horror,82118,24124
5718,Carbon Copy (1981),Comedy,82138,53922
5723,Continental Divide (1981),Comedy|Romance,82200,26560
5729,Endless Love (1981),Drama|Romance,82329,19114
5732,Eye of the Needle (1981),Thriller,82351,10863
5734,Faces of Death 2 (1981),Documentary|Horror,85518,15900
5735,Faces of Death (1978),Documentary|Horror,77533,12237
5736,Faces of Death 3 (1985),Documentary|Horror,121261,15901
5737,Faces of Death 4 (1990),Documentary|Horror,121262,15902
5742,First Monday in October (1981),Comedy|Drama,82382,85058
5745,"Four Seasons, The (1981)",Comedy|Drama,82405,25113
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,82431,28893
5747,Gallipoli (1981),Drama|War,82432,11646
5752,Gregory's Girl (1981),Comedy|Romance,82477,21764
5754,"Hand, The (1981)",Drama|Horror,82497,42149
5765,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy,82679,41394
5768,Modern Problems (1981),Comedy|Fantasy,82763,16471
5772,My Dinner with Andr� (1981),Drama,82783,25468
5773,Neighbors (1981),Comedy,82801,19507
5777,Pennies from Heaven (1981),Musical|Romance,82894,17450
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller,82748,47886
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,82910,31646
5780,Polyester (1981),Comedy,82926,14269
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,82949,1672
5784,Ghost Ship (2002),Horror,288477,9645
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,322802,9012
5787,"Truth About Charlie, The (2002)",Mystery|Thriller,270707,13440
5788,All or Nothing (2002),Drama,286261,12454
5791,Frida (2002),Drama|Romance,120679,1360
5792,Roger Dodger (2002),Comedy|Drama,299117,13441
5795,"Big Knife, The (1955)",Film-Noir,47880,48155
5796,Casino Royale (1967),Action|Adventure|Comedy,61452,12208
5799,Exodus (1960),Drama|Romance|War,53804,1941
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,60921,31918
5803,I Spy (2002),Action|Adventure|Comedy|Crime,297181,8427
5808,"Weight of Water, The (2000)",Thriller,210382,13526
5809,Femme Fatale (2002),Crime|Thriller,280665,9280
5810,8 Mile (2002),Drama,298203,65
5812,Far from Heaven (2002),Drama|Romance,297884,10712
5815,Half Past Dead (2002),Action|Crime|Thriller,297162,10167
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,295297,672
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,313196,542
5819,Interview with the Assassin (2002),Drama,308411,36584
5820,Standing in the Shadows of Motown (2002),Documentary|Musical,314725,30192
5825,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War,36112,25037
5826,Rio Grande (1950),Romance|Western,42895,11617
5828,Blackrock (1997),Drama|Thriller,118735,81530
5829,Men with Brooms (2002),Comedy|Drama|Romance,263734,34341
5830,Mysterious Island (1961),Adventure|Sci-Fi,55207,18993
5832,Left Behind II: Tribulation Force (2002),Drama,283644,29229
5833,Dog Soldiers (2002),Action|Horror,280609,11880
5834,Fingers (1978),Drama,77549,63435
5836,Houseboat (1958),Comedy|Romance,51745,1377
5839,My Father's Glory (La gloire de mon p�re) (1990),Adventure|Drama,99669,12716
5840,"My Mother's Castle (Ch�teau de ma m�re, Le) (1990)",Comedy|Drama,99266,12717
5841,Return to the Blue Lagoon (1991),Adventure|Romance,102782,13888
5843,Toy Soldiers (1991),Action|Drama,103112,10750
5846,Raggedy Man (1981),Drama,82969,96966
5847,Ragtime (1981),Drama,82970,25566
5850,Road Games (a.k.a. Roadgames) (1981),Thriller,83000,43089
5853,Scanners (1981),Horror|Sci-Fi|Thriller,81455,9538
5854,Sharky's Machine (1981),Crime|Drama|Romance,83064,14664
5857,So Fine (1981),Comedy,83099,84735
5859,Southern Comfort (1981),Drama|Thriller|War,83111,12528
5864,"Tarzan, the Ape Man (1981)",Adventure,83170,26325
5866,They All Laughed (1981),Comedy,83189,31921
5867,Thief (1981),Crime|Drama|Thriller,83190,11524
5868,This Is Elvis (1981),Documentary|Drama|Musical,83193,109264
5869,True Confessions (1981),Crime|Drama,83232,32077
5872,Die Another Day (2002),Action|Adventure|Thriller,246460,36669
5873,The Emperor's Club (2002),Drama,283530,17187
5874,Friday After Next (2002),Comedy,293815,10426
5875,Personal Velocity (2002),Drama,295238,32625
5876,"Quiet American, The (2002)",Drama|Thriller|War,258068,8198
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,287467,64
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,271263,13376
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,283160,15074
5881,Solaris (2002),Drama|Romance|Sci-Fi,307479,2103
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,133240,9016
5883,They (2002),Horror|Thriller,283632,16028
5888,Brother (Brat) (1997),Crime|Drama,118767,20992
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,77713,25239
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,110308,25284
5899,Zulu (1964),Action|Drama|War,58777,14433
5900,Analyze That (2002),Comedy|Crime,289848,9932
5901,Empire (2002),Crime|Drama,262396,13369
5902,Adaptation (2002),Comedy|Drama|Romance,268126,2757
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,238380,7299
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,290329,4241
5910,"Bolero (Uns et les autres, Les) (1981)",Drama|War,83260,37335
5913,Warning for the Joensson Gang (Varning f�r J�nssonligan) (1981),Comedy|Crime,83276,35343
5914,"Vernon, Florida (1981)",Documentary,83281,30142
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,83284,17360
5917,Zoot Suit (1981),Drama|Musical,83365,76397
5918,Alone in the Dark (1982),Horror,83542,40952
5923,Author! Author! (1982),Comedy|Drama,83598,41760
5926,Best Friends (1982),Comedy|Drama|Romance,83641,45840
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,83642,16363
5932,Burden of Dreams (1982),Documentary,83702,42124
5933,Cannery Row (1982),Drama,83717,25297
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama,83745,67772
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,83806,17590
5940,Eating Raoul (1982),Comedy,83869,28940
5941,Drumline (2002),Comedy|Drama|Musical|Romance,303933,13497
5942,"Hot Chick, The (2002)",Comedy,302640,11852
5943,Maid in Manhattan (2002),Comedy|Romance,252076,7303
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,253754,201
5945,About Schmidt (2002),Comedy|Drama,257360,2755
5947,Evelyn (2002),Drama,298856,21868
5949,Intact (Intacto) (2001),Thriller,220580,10856
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261,121
5954,25th Hour (2002),Crime|Drama,307901,1429
5955,Antwone Fisher (2002),Drama,168786,13435
5956,Gangs of New York (2002),Crime|Drama,217505,3131
5957,Two Weeks Notice (2002),Comedy|Romance,313737,2642
5958,"Wild Thornberrys Movie, The (2002)",Animation|Children|Comedy,282120,14317
5959,Narc (2002),Crime|Drama|Thriller,272207,11022
5960,Bad Influence (1990),Drama|Thriller,99091,24249
5961,Blue Steel (1990),Action|Thriller,99160,9491
5962,Body of Evidence (1993),Drama|Thriller,106453,2149
5963,"Children's Hour, The (1961)",Drama,54743,20139
5965,"Duellists, The (1977)",Action|War,75968,19067
5966,"Kiss Before Dying, A (1956)",Film-Noir|Mystery,49414,53712
5968,Miami Blues (1990),Comedy|Crime|Drama,100143,14931
5969,My Girl 2 (1994),Comedy|Drama|Romance,110613,11317
5970,My Girl (1991),Comedy|Drama|Romance,102492,4032
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,96283,8392
5980,Black Christmas (1974),Horror|Mystery|Thriller,71222,16938
5981,"Day of the Triffids, The (1962)",Horror|Sci-Fi,55894,21143
5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,73115,4561
5985,Asoka (Ashoka the Great) (2001),Action|Drama|Romance,249371,4435
5986,Fat City (1972),Drama,68575,16993
5989,Catch Me If You Can (2002),Crime|Drama,264464,640
5991,Chicago (2002),Comedy|Crime|Drama|Musical,299658,1574
5992,"Hours, The (2002)",Drama|Romance,274558,590
5993,Max (2002),Drama,290210,13560
5994,Nicholas Nickleby (2002),Drama|Romance,309912,29339
5995,"Pianist, The (2002)",Drama|War,253474,423
6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",Horror|Thriller,80503,28679
6001,"King of Comedy, The (1983)",Comedy|Drama,85794,262
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,290538,4912
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,330069,23626
6006,Just Married (2003),Comedy|Romance,305711,12090
6008,"Son, The (Le fils) (2002)",Drama,291172,35172
6012,"Guy Thing, A (2003)",Comedy|Romance,295289,9582
6013,Kangaroo Jack (2003),Action|Comedy,257568,10628
6014,National Security (2003),Action|Comedy,271668,11078
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,317248,598
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,75675,11222
6022,American Me (1992),Drama,103671,13199
6025,CB4 - The Movie (1993),Comedy,106500,15278
6027,Dogfight (1991),Drama|Romance,101748,14667
6031,Imitation of Life (1959),Drama|Romance,52918,34148
6032,"Little Romance, A (1979)",Comedy|Romance,79477,20813
6033,Mystery Date (1991),Comedy,102500,53027
6035,P�p� le Moko (1937),Crime|Drama|Romance,29453,26252
6037,Summer Lovers (1982),Comedy|Drama|Romance,84737,19415
6039,"Woman in Red, The (1984)",Comedy|Romance,88414,5968
6040,Darkness Falls (2003),Horror|Thriller,282209,10727
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekret�rin) (2002),Documentary,311320,9082
6047,Dead Reckoning (1947),Drama|Film-Noir|Mystery,39305,20663
6051,"Harder They Come, The (1973)",Action|Crime|Drama,70155,7514
6056,Chaos (2001),Comedy|Crime|Drama,265116,44164
6057,Biker Boyz (2003),Action|Crime|Drama,326769,12253
6058,Final Destination 2 (2003),Horror|Thriller,309593,9358
6059,"Recruit, The (2003)",Action|Thriller,292506,1647
6060,"Guru, The (2002)",Comedy|Romance,280720,9027
6062,Lost in La Mancha (2002),Documentary,308514,21189
6063,May (2002),Drama|Horror,303361,10894
6064,"Harder They Fall, The (1956)",Drama|Film-Noir,49291,28528
6073,Victim (1961),Crime|Drama,55597,43028
6077,Evil Under the Sun (1982),Crime|Drama|Mystery,83908,4193
6078,Firefox (1982),Action|Sci-Fi|Thriller,83943,10724
6084,Honkytonk Man (1982),Comedy|Drama,84088,37917
6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),Comedy,84228,8219
6092,"Last American Virgin, The (1982)",Comedy|Drama,84234,27088
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,84237,10150
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,84266,16407
6096,Making Love (1982),Drama,84293,41913
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,84329,8288
6101,Missing (1982),Drama|Mystery|Thriller,84335,15600
6103,Monsignor (1982),Drama|War,84351,124963
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,84352,11949
6105,Moonlighting (1982),Drama,84354,42134
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,84422,42130
